sigCmpx1[226].imag, 0xFFFE,
sigCmpx1[227].real, 0xFFED,
sigCmpx1[227].imag, 0xFFFC,
sigCmpx1[228].real, 0xFFF3,
sigCmpx1[228].imag, 0xFFFE,
sigCmpx1[229].real, 0xFFED,
sigCmpx1[229].imag, 0xFFFC,
sigCmpx1[230].real, 0xFFF3,
sigCmpx1[230].imag, 0xFFFE,
sigCmpx1[231].real, 0xFFED,
sigCmpx1[231].imag, 0xFFFC,
sigCmpx1[232].real, 0xFFF3,
sigCmpx1[232].imag, 0xFFFE,
sigCmpx1[233].real, 0xFFED,
sigCmpx1[233].imag, 0xFFFC,
sigCmpx1[234].real, 0xFFF3,
sigCmpx1[234].imag, 0xFFFE,
sigCmpx1[235].real, 0xFFEC,
sigCmpx1[235].imag, 0xFFFE,
sigCmpx1[236].real, 0xFFF4,
sigCmpx1[236].imag, 0x0000,
sigCmpx1[237].real, 0xFFED,
sigCmpx1[237].imag, 0xFFFE,
sigCmpx1[238].real, 0xFFF3,
sigCmpx1[238].imag, 0x0000,
sigCmpx1[239].real, 0xFFED,
sigCmpx1[239].imag, 0xFFFE,
sigCmpx1[240].real, 0xFFF2,
sigCmpx1[240].imag, 0x0000,
sigCmpx1[241].real, 0xFFEE,
sigCmpx1[241].imag, 0xFFFE,
sigCmpx1[242].real, 0xFFF3,
sigCmpx1[242].imag, 0xFFFF,
sigCmpx1[243].real, 0xFFED,
sigCmpx1[243].imag, 0xFFFE,
sigCmpx1[244].real, 0xFFF3,
sigCmpx1[244].imag, 0x0000,
sigCmpx1[245].real, 0xFFED,
sigCmpx1[245].imag, 0xFFFF,
sigCmpx1[246].real, 0xFFF3,
sigCmpx1[246].imag, 0x0000,
sigCmpx1[247].real, 0xFFEE,
sigCmpx1[247].imag, 0xFFFF,
sigCmpx1[248].real, 0xFFF3,
sigCmpx1[248].imag, 0x0000,
sigCmpx1[249].real, 0xFFED,
sigCmpx1[249].imag, 0xFFFF,
sigCmpx1[250].real, 0xFFF3,
sigCmpx1[250].imag, 0x0000,
sigCmpx1[251].real, 0xFFED,
sigCmpx1[251].imag, 0x0000,
sigCmpx1[252].real, 0xFFF3,
sigCmpx1[252].imag, 0x0000,
sigCmpx1[253].real, 0xFFED,
sigCmpx1[253].imag, 0x0000,
sigCmpx1[254].real, 0xFFF3,
sigCmpx1[254].imag, 0x0000,
sigCmpx1[255].real, 0xFFED,
sigCmpx1[255].imag, 0x0000,
sigCmpx1[256].real, 0xFFF3,
sigCmpx1[256].imag, 0x0000,
sigCmpx1[257].real, 0xFFED,
sigCmpx1[257].imag, 0x0000,
sigCmpx1[258].real, 0xFFF3,
sigCmpx1[258].imag, 0x0000,
sigCmpx1[259].real, 0xFFED,
sigCmpx1[259].imag, 0x0000,
sigCmpx1[260].real, 0xFFF3,
sigCmpx1[260].imag, 0x0000,
sigCmpx1[261].real, 0xFFED,
sigCmpx1[261].imag, 0x0000,
sigCmpx1[262].real, 0xFFF3,
sigCmpx1[262].imag, 0x0000,
sigCmpx1[263].real, 0xFFED,
sigCmpx1[263].imag, 0x0001,
sigCmpx1[264].real, 0xFFF3,
sigCmpx1[264].imag, 0x0001,
sigCmpx1[265].real, 0xFFED,
sigCmpx1[265].imag, 0x0001,
sigCmpx1[266].real, 0xFFF3,
sigCmpx1[266].imag, 0x0000,
sigCmpx1[267].real, 0xFFED,
sigCmpx1[267].imag, 0x0001,
sigCmpx1[268].real, 0xFFF3,
sigCmpx1[268].imag, 0x0001,
sigCmpx1[269].real, 0xFFEE,
sigCmpx1[269].imag, 0x0001,
sigCmpx1[270].real, 0xFFF4,
sigCmpx1[270].imag, 0x0001,
sigCmpx1[271].real, 0xFFED,
sigCmpx1[271].imag, 0x0002,
sigCmpx1[272].real, 0xFFF3,
sigCmpx1[272].imag, 0x0001,
sigCmpx1[273].real, 0xFFED,
sigCmpx1[273].imag, 0x0002,
sigCmpx1[274].real, 0xFFF3,
sigCmpx1[274].imag, 0x0001,
sigCmpx1[275].real, 0xFFED,
sigCmpx1[275].imag, 0x0002,
sigCmpx1[276].real, 0xFFF3,
sigCmpx1[276].imag, 0x0001,
sigCmpx1[277].real, 0xFFED,
sigCmpx1[277].imag, 0x0003,
sigCmpx1[278].real, 0xFFF4,
sigCmpx1[278].imag, 0x0001,
sigCmpx1[279].real, 0xFFEE,
sigCmpx1[279].imag, 0x0003,
sigCmpx1[280].real, 0xFFF3,
sigCmpx1[280].imag, 0x0002,
sigCmpx1[281].real, 0xFFEE,
sigCmpx1[281].imag, 0x0003,
sigCmpx1[282].real, 0xFFF3,
sigCmpx1[282].imag, 0x0002,
sigCmpx1[283].real, 0xFFED,
sigCmpx1[283].imag, 0x0003,
sigCmpx1[284].real, 0xFFF3,
sigCmpx1[284].imag, 0x0001,
sigCmpx1[285].real, 0xFFED,
sigCmpx1[285].imag, 0x0004,
sigCmpx1[286].real, 0xFFF3,
sigCmpx1[286].imag, 0x0002,
sigCmpx1[287].real, 0xFFED,
sigCmpx1[287].imag, 0x0003,
sigCmpx1[288].real, 0xFFF3,
sigCmpx1[288].imag, 0x0002,
sigCmpx1[289].real, 0xFFED,
sigCmpx1[289].imag, 0x0004,
sigCmpx1[290].real, 0xFFF4,
sigCmpx1[290].imag, 0x0002,
sigCmpx1[291].real, 0xFFED,
sigCmpx1[291].imag, 0x0005,
sigCmpx1[292].real, 0xFFF4,
sigCmpx1[292].imag, 0x0002,
sigCmpx1[293].real, 0xFFED,
sigCmpx1[293].imag, 0x0004,
sigCmpx1[294].real, 0xFFF3,
sigCmpx1[294].imag, 0x0003,
sigCmpx1[295].real, 0xFFED,
sigCmpx1[295].imag, 0x0005,
sigCmpx1[296].real, 0xFFF4,
sigCmpx1[296].imag, 0x0003,
sigCmpx1[297].real, 0xFFED,
sigCmpx1[297].imag, 0x0005,
sigCmpx1[298].real, 0xFFF3,
sigCmpx1[298].imag, 0x0003,
sigCmpx1[299].real, 0xFFED,
sigCmpx1[299].imag, 0x0005,
sigCmpx1[300].real, 0xFFF3,
sigCmpx1[300].imag, 0x0003,
sigCmpx1[301].real, 0xFFED,
sigCmpx1[301].imag, 0x0005,
sigCmpx1[302].real, 0xFFF3,
sigCmpx1[302].imag, 0x0003,
sigCmpx1[303].real, 0xFFED,
sigCmpx1[303].imag, 0x0006,
sigCmpx1[304].real, 0xFFF3,
sigCmpx1[304].imag, 0x0003,
sigCmpx1[305].real, 0xFFED,
sigCmpx1[305].imag, 0x0006,
sigCmpx1[306].real, 0xFFF3,
sigCmpx1[306].imag, 0x0004,
sigCmpx1[307].real, 0xFFED,
sigCmpx1[307].imag, 0x0006,
sigCmpx1[308].real, 0xFFF3,
sigCmpx1[308].imag, 0x0003,
sigCmpx1[309].real, 0xFFEE,
sigCmpx1[309].imag, 0x0007,
sigCmpx1[310].real, 0xFFF3,
sigCmpx1[310].imag, 0x0004,
sigCmpx1[311].real, 0xFFED,
sigCmpx1[311].imag, 0x0008,
sigCmpx1[312].real, 0xFFF3,
sigCmpx1[312].imag, 0x0004,
sigCmpx1[313].real, 0xFFED,
sigCmpx1[313].imag, 0x0007,
sigCmpx1[314].real, 0xFFF3,
sigCmpx1[314].imag, 0x0004,
sigCmpx1[315].real, 0xFFEE,
sigCmpx1[315].imag, 0x0008,
sigCmpx1[316].real, 0xFFF3,
sigCmpx1[316].imag, 0x0005,
sigCmpx1[317].real, 0xFFED,
sigCmpx1[317].imag, 0x0008,
sigCmpx1[318].real, 0xFFF3,
sigCmpx1[318].imag, 0x0004,
sigCmpx1[319].real, 0xFFEE,
sigCmpx1[319].imag, 0x0008,
sigCmpx1[320].real, 0xFFF3,
sigCmpx1[320].imag, 0x0004,
sigCmpx1[321].real, 0xFFEE,
sigCmpx1[321].imag, 0x0008,
sigCmpx1[322].real, 0xFFF3,
sigCmpx1[322].imag, 0x0005,
sigCmpx1[323].real, 0xFFED,
sigCmpx1[323].imag, 0x0009,
sigCmpx1[324].real, 0xFFF3,
sigCmpx1[324].imag, 0x0005,
sigCmpx1[325].real, 0xFFED,
sigCmpx1[325].imag, 0x0009,
sigCmpx1[326].real, 0xFFF3,
sigCmpx1[326].imag, 0x0005,
sigCmpx1[327].real, 0xFFEE,
sigCmpx1[327].imag, 0x0009,
sigCmpx1[328].real, 0xFFF3,
sigCmpx1[328].imag, 0x0005,
sigCmpx1[329].real, 0xFFEE,
sigCmpx1[329].imag, 0x000A,
sigCmpx1[330].real, 0xFFF2,
sigCmpx1[330].imag, 0x0005,
sigCmpx1[331].real, 0xFFEE,
sigCmpx1[331].imag, 0x0009,
sigCmpx1[332].real, 0xFFF3,
sigCmpx1[332].imag, 0x0005,
