sigCmpx[245].real, 0xF815,
sigCmpx[245].imag, 0x0492,
sigCmpx[246].real, 0x1998,
sigCmpx[246].imag, 0xF22B,
sigCmpx[247].real, 0x0514,
sigCmpx[247].imag, 0xFD77,
sigCmpx[248].real, 0x02E5,
sigCmpx[248].imag, 0xFEAF,
sigCmpx[249].real, 0x0213,
sigCmpx[249].imag, 0xFF29,
sigCmpx[250].real, 0x01A6,
sigCmpx[250].imag, 0xFF6A,
sigCmpx[251].real, 0x0166,
sigCmpx[251].imag, 0xFF94,
sigCmpx[252].real, 0x013E,
sigCmpx[252].imag, 0xFFB3,
sigCmpx[253].real, 0x0123,
sigCmpx[253].imag, 0xFFCB,
sigCmpx[254].real, 0x0113,
sigCmpx[254].imag, 0xFFDE,
sigCmpx[255].real, 0x010A,
sigCmpx[255].imag, 0xFFF0,
